superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label
409,-78,-76,-83,-84,-72,-100,-55,-63,-71,-70,2
410,-78,-76,-83,-84,-73,-100,-54,-63,-70,-70,2
411,-79,-77,-85,-85,-73,-88,-56,-63,-71,-70,2
412,-80,-76,-83,-83,-73,-100,-55,-63,-71,-70,2
413,-78,-75,-84,-85,-74,-100,-55,-63,-72,-70,2
414,-80,-75,-100,-100,-73,-100,-55,-62,-73,-70,2
415,-78,-75,-84,-100,-73,-100,-54,-62,-74,-70,2
416,-78,-75,-82,-86,-73,-100,-55,-62,-74,-71,2
417,-78,-75,-82,-86,-72,-100,-54,-62,-74,-70,2
418,-77,-75,-81,-87,-71,-100,-55,-62,-75,-70,2
419,-78,-76,-82,-100,-72,-100,-55,-62,-75,-70,2
420,-78,-75,-81,-84,-72,-100,-54,-62,-77,-70,2
421,-79,-76,-83,-83,-75,-100,-55,-62,-75,-70,2
422,-77,-74,-82,-83,-76,-89,-55,-62,-74,-70,2
423,-76,-74,-83,-84,-73,-86,-55,-63,-73,-70,2
424,-77,-74,-83,-85,-74,-100,-55,-62,-73,-70,2
425,-77,-75,-80,-85,-72,-100,-55,-62,-73,-70,2
426,-77,-75,-80,-84,-71,-83,-55,-62,-72,-70,2
427,-78,-76,-81,-83,-72,-88,-54,-63,-72,-70,2
428,-77,-76,-82,-84,-73,-91,-56,-62,-73,-70,2
429,-77,-75,-86,-83,-73,-85,-55,-62,-73,-71,2
430,-77,-76,-86,-84,-100,-100,-54,-63,-72,-70,2
431,-78,-75,-80,-85,-74,-100,-55,-63,-72,-70,2
432,-78,-75,-81,-83,-75,-100,-55,-62,-73,-70,2
433,-78,-75,-85,-100,-76,-100,-56,-63,-73,-70,2
434,-78,-100,-86,-100,-75,-100,-55,-63,-73,-71,2
435,-77,-75,-88,-83,-72,-100,-55,-63,-74,-70,2
436,-78,-74,-85,-84,-73,-86,-54,-62,-75,-70,2
437,-78,-74,-83,-100,-76,-100,-55,-63,-72,-70,2
438,-78,-74,-85,-85,-75,-100,-55,-62,-74,-70,2
439,-78,-75,-84,-85,-74,-100,-56,-62,-72,-71,2
440,-77,-75,-81,-86,-74,-88,-54,-62,-73,-71,2
441,-77,-75,-82,-88,-76,-88,-55,-62,-73,-70,2
442,-78,-75,-83,-100,-76,-88,-55,-62,-72,-70,2
443,-77,-75,-82,-87,-75,-88,-55,-62,-72,-70,2
444,-77,-74,-81,-86,-74,-100,-55,-63,-72,-71,2
445,-77,-74,-80,-87,-74,-100,-55,-63,-72,-70,2
446,-77,-74,-84,-100,-78,-100,-55,-63,-72,-69,2
447,-78,-74,-85,-100,-77,-84,-55,-63,-71,-70,2
448,-78,-73,-85,-84,-79,-84,-56,-63,-72,-70,2
449,-78,-74,-84,-85,-84,-100,-55,-62,-70,-70,2
450,-77,-74,-83,-85,-83,-100,-55,-63,-71,-69,2
451,-77,-73,-85,-86,-77,-88,-55,-63,-72,-68,2
452,-76,-74,-84,-85,-76,-100,-54,-62,-71,-68,2
453,-77,-74,-84,-100,-74,-100,-56,-63,-71,-67,2
454,-77,-73,-81,-88,-74,-100,-54,-63,-71,-68,2
455,-78,-74,-80,-100,-75,-100,-55,-63,-72,-68,2
456,-78,-74,-81,-100,-75,-100,-56,-62,-72,-68,2
457,-79,-74,-83,-86,-76,-100,-54,-63,-72,-68,2
458,-78,-74,-85,-100,-79,-100,-55,-63,-73,-67,2
459,-78,-74,-83,-100,-80,-87,-55,-63,-73,-69,2
460,-77,-74,-83,-100,-82,-87,-55,-63,-72,-69,2
461,-78,-74,-85,-100,-81,-100,-55,-63,-72,-69,2
462,-77,-74,-84,-100,-82,-100,-55,-63,-71,-68,2
463,-78,-74,-88,-100,-82,-100,-55,-63,-72,-69,2
464,-78,-74,-100,-100,-80,-100,-54,-63,-72,-70,2
465,-77,-74,-100,-100,-79,-100,-54,-63,-72,-69,2
466,-77,-74,-100,-86,-80,-100,-54,-63,-72,-69,2
467,-78,-74,-100,-100,-81,-100,-55,-63,-72,-69,2
468,-78,-74,-85,-100,-82,-89,-55,-63,-72,-68,2
469,-77,-74,-85,-100,-79,-89,-55,-63,-71,-68,2
470,-77,-75,-84,-100,-82,-100,-54,-62,-71,-68,2
471,-77,-75,-83,-100,-82,-100,-56,-63,-71,-68,2
472,-78,-75,-83,-87,-80,-100,-55,-63,-72,-68,2
473,-77,-74,-84,-90,-81,-100,-56,-63,-71,-69,2
474,-77,-75,-89,-87,-82,-100,-55,-63,-72,-70,2
475,-100,-100,-100,-100,-100,-100,-55,-62,-100,-69,2
476,-77,-75,-100,-100,-78,-100,-55,-63,-72,-70,2
477,-77,-75,-85,-88,-79,-86,-54,-62,-72,-71,2
478,-76,-75,-86,-100,-79,-83,-54,-62,-72,-71,2
479,-77,-75,-84,-100,-81,-85,-55,-63,-72,-70,2
480,-77,-75,-81,-100,-86,-85,-55,-63,-73,-71,2
481,-77,-75,-83,-100,-80,-100,-55,-62,-74,-70,2
482,-77,-75,-82,-100,-77,-87,-55,-62,-73,-69,2
483,-76,-74,-81,-87,-77,-91,-55,-62,-72,-69,2
484,-77,-73,-82,-100,-76,-100,-55,-62,-73,-68,2
485,-76,-73,-83,-100,-75,-84,-54,-62,-74,-65,2
486,-76,-73,-85,-100,-75,-84,-55,-62,-72,-68,2
487,-76,-73,-84,-100,-76,-100,-54,-62,-72,-69,2
488,-76,-74,-82,-100,-78,-87,-54,-62,-72,-69,2
489,-76,-74,-81,-90,-77,-86,-55,-62,-73,-69,2
490,-77,-74,-82,-100,-77,-86,-54,-62,-73,-68,2
491,-76,-75,-82,-100,-74,-100,-55,-62,-72,-68,2
492,-77,-75,-82,-86,-73,-100,-54,-62,-73,-69,2
493,-76,-75,-83,-100,-73,-89,-55,-62,-73,-69,2
494,-76,-100,-100,-100,-73,-100,-55,-62,-73,-69,2
495,-76,-74,-82,-88,-74,-100,-54,-62,-73,-69,2
496,-76,-75,-83,-100,-74,-100,-55,-62,-72,-69,2
497,-77,-75,-84,-87,-73,-100,-54,-62,-73,-70,2
498,-76,-75,-83,-100,-73,-100,-54,-62,-73,-100,2
499,-76,-75,-83,-100,-73,-100,-54,-62,-73,-69,2
500,-76,-75,-83,-100,-75,-89,-54,-62,-73,-69,2
501,-76,-75,-84,-87,-73,-87,-56,-62,-74,-69,2
502,-77,-75,-84,-87,-73,-87,-54,-62,-73,-69,2
503,-76,-75,-83,-100,-73,-85,-54,-62,-73,-69,2
504,-76,-75,-84,-100,-73,-100,-54,-62,-73,-69,2
505,-76,-75,-83,-86,-73,-87,-54,-62,-73,-69,2
506,-76,-75,-84,-100,-73,-86,-55,-62,-73,-69,2
507,-76,-74,-83,-86,-73,-86,-54,-62,-72,-69,2
508,-76,-75,-83,-100,-72,-85,-54,-62,-73,-69,2
509,-76,-75,-83,-100,-73,-85,-54,-62,-72,-69,2
510,-76,-75,-83,-100,-73,-87,-54,-62,-71,-69,2
511,-76,-75,-83,-100,-72,-88,-55,-62,-73,-69,2
512,-76,-76,-82,-100,-72,-89,-55,-62,-72,-69,2
513,-76,-75,-83,-86,-73,-86,-53,-62,-72,-69,2
514,-76,-75,-83,-100,-73,-86,-55,-62,-72,-68,2
515,-77,-76,-83,-86,-72,-86,-55,-62,-72,-69,2
516,-76,-76,-83,-100,-72,-85,-55,-62,-72,-69,2
517,-76,-75,-83,-100,-73,-100,-54,-62,-73,-69,2
518,-76,-75,-83,-100,-74,-88,-54,-62,-73,-69,2
519,-76,-75,-84,-100,-73,-87,-55,-62,-73,-69,2
520,-76,-75,-83,-100,-72,-88,-54,-62,-72,-70,2
521,-76,-75,-83,-86,-72,-100,-54,-62,-73,-69,2
522,-75,-75,-83,-87,-73,-88,-55,-62,-73,-70,2
523,-100,-100,-100,-100,-100,-100,-54,-62,-100,-100,2
524,-77,-75,-84,-100,-73,-84,-55,-62,-74,-69,2
525,-76,-76,-83,-87,-72,-100,-55,-61,-72,-68,2
526,-76,-75,-83,-85,-74,-100,-54,-62,-73,-68,2
527,-76,-75,-83,-100,-74,-100,-55,-62,-72,-68,2
528,-76,-75,-83,-100,-74,-100,-54,-62,-72,-69,2
529,-76,-74,-83,-86,-72,-85,-55,-62,-72,-68,2
530,-77,-74,-82,-100,-73,-100,-54,-62,-72,-69,2
531,-76,-74,-82,-100,-73,-88,-54,-62,-73,-69,2
532,-76,-74,-83,-87,-73,-88,-54,-62,-72,-69,2
533,-100,-100,-100,-100,-100,-100,-53,-62,-100,-70,2
534,-76,-74,-83,-86,-73,-100,-54,-62,-73,-70,2
535,-76,-74,-83,-100,-72,-100,-54,-62,-72,-69,2
536,-76,-74,-84,-100,-73,-87,-54,-62,-71,-69,2
537,-76,-74,-83,-86,-73,-86,-54,-62,-72,-69,2
538,-76,-74,-82,-100,-73,-100,-55,-62,-73,-69,2
539,-76,-74,-83,-87,-74,-100,-54,-62,-72,-69,2
540,-76,-74,-83,-86,-74,-100,-56,-62,-73,-69,2
541,-76,-75,-82,-86,-73,-100,-54,-62,-74,-69,2
542,-76,-74,-82,-100,-74,-100,-54,-62,-73,-69,2
543,-77,-75,-83,-87,-75,-100,-55,-62,-72,-68,2
544,-100,-100,-100,-100,-100,-100,-54,-61,-100,-68,2
545,-77,-75,-82,-100,-75,-100,-55,-62,-73,-68,2
546,-78,-75,-81,-100,-75,-100,-55,-62,-72,-68,2
547,-78,-74,-81,-100,-75,-100,-54,-62,-73,-68,2
548,-77,-75,-82,-89,-75,-100,-54,-62,-72,-68,2
549,-77,-74,-82,-100,-74,-100,-54,-62,-73,-69,2
550,-75,-74,-83,-86,-73,-84,-54,-62,-74,-69,2
551,-74,-73,-84,-85,-72,-81,-56,-62,-75,-70,2
552,-74,-72,-83,-84,-74,-76,-56,-63,-76,-72,2
553,-75,-72,-81,-86,-74,-74,-57,-65,-74,-71,2
554,-76,-72,-83,-100,-71,-72,-58,-65,-69,-69,2
555,-78,-77,-87,-100,-67,-72,-56,-65,-67,-69,2
556,-82,-82,-100,-100,-65,-74,-56,-64,-67,-70,2
557,-86,-75,-86,-86,-65,-73,-55,-62,-67,-74,2
558,-100,-72,-83,-82,-73,-72,-54,-64,-65,-78,2
559,-80,-73,-82,-80,-77,-74,-55,-68,-63,-69,2
560,-84,-85,-77,-77,-70,-71,-54,-64,-64,-67,2
561,-100,-73,-77,-79,-81,-69,-54,-66,-67,-73,2
562,-100,-100,-100,-100,-100,-100,-52,-100,-66,-76,2
563,-85,-78,-83,-82,-75,-71,-52,-65,-69,-72,2
564,-90,-80,-100,-81,-72,-72,-54,-64,-79,-80,2
565,-80,-67,-83,-100,-80,-72,-53,-77,-82,-70,2
566,-87,-86,-88,-80,-76,-81,-56,-63,-65,-73,2
567,-77,-70,-82,-81,-81,-74,-63,-66,-64,-72,2
568,-75,-82,-83,-81,-74,-73,-57,-64,-73,-100,2
569,-84,-73,-100,-79,-100,-81,-54,-70,-71,-67,2
570,-100,-100,-100,-100,-100,-70,-55,-100,-100,-79,2
571,-80,-75,-83,-79,-77,-82,-60,-70,-82,-71,2
572,-100,-71,-78,-79,-76,-100,-57,-63,-82,-83,2
573,-100,-100,-100,-100,-100,-71,-60,-67,-100,-81,2
574,-74,-79,-79,-100,-79,-71,-57,-68,-64,-84,2
575,-100,-71,-87,-81,-69,-100,-58,-68,-63,-69,2
576,-83,-74,-100,-83,-69,-100,-55,-65,-77,-68,1
577,-81,-75,-82,-81,-65,-76,-57,-65,-67,-78,1
578,-77,-68,-78,-81,-74,-67,-61,-71,-67,-72,1
579,-75,-70,-89,-85,-68,-70,-66,-69,-68,-100,1
580,-78,-78,-100,-78,-64,-72,-66,-66,-72,-68,1
581,-80,-72,-85,-83,-70,-74,-57,-63,-68,-64,1
582,-78,-77,-100,-82,-75,-78,-68,-66,-69,-75,1
583,-74,-76,-84,-85,-68,-79,-60,-75,-69,-74,1
584,-84,-72,-78,-100,-76,-67,-55,-79,-72,-72,1
585,-70,-74,-86,-74,-71,-69,-58,-73,-83,-77,1
586,-79,-80,-78,-100,-74,-64,-57,-56,-67,-67,1
587,-72,-72,-79,-78,-74,-77,-57,-63,-63,-69,1
588,-83,-75,-81,-77,-67,-73,-57,-73,-73,-70,1
589,-90,-70,-100,-78,-68,-72,-59,-64,-67,-70,1
590,-74,-76,-100,-80,-69,-66,-61,-65,-67,-83,1
591,-100,-100,-100,-100,-66,-100,-63,-66,-68,-100,1
592,-80,-77,-100,-82,-67,-70,-57,-68,-61,-73,1
593,-78,-82,-82,-79,-68,-68,-59,-63,-66,-69,1
594,-79,-70,-86,-77,-65,-100,-62,-63,-77,-74,1
595,-79,-74,-82,-81,-76,-71,-56,-64,-100,-80,1
596,-75,-75,-83,-79,-70,-68,-63,-62,-79,-74,1
597,-78,-80,-78,-78,-85,-74,-63,-62,-82,-77,1
598,-79,-100,-77,-100,-79,-70,-69,-62,-68,-76,1
599,-82,-86,-84,-100,-67,-76,-61,-61,-69,-79,1
600,-75,-80,-100,-100,-66,-75,-68,-60,-67,-78,1
601,-76,-75,-77,-85,-66,-77,-61,-60,-68,-78,1
602,-75,-74,-81,-76,-65,-70,-63,-66,-66,-70,1
603,-72,-79,-100,-75,-67,-71,-74,-85,-61,-73,1
604,-77,-70,-81,-82,-77,-72,-75,-65,-66,-73,1
605,-71,-82,-83,-78,-64,-64,-65,-66,-62,-78,1
606,-68,-75,-82,-85,-66,-62,-63,-69,-64,-69,1
607,-75,-75,-81,-85,-75,-76,-61,-61,-62,-69,1
608,-82,-73,-84,-81,-68,-66,-68,-68,-62,-71,1
609,-86,-100,-81,-79,-69,-73,-67,-63,-68,-71,0
610,-77,-100,-80,-77,-64,-75,-64,-71,-70,-67,0
611,-72,-84,-88,-83,-63,-71,-79,-58,-56,-64,0
612,-70,-70,-82,-85,-65,-70,-65,-69,-59,-73,0
613,-75,-78,-87,-100,-64,-66,-59,-65,-62,-65,0
614,-74,-81,-79,-100,-68,-66,-70,-80,-64,-73,0
615,-84,-77,-83,-74,-69,-79,-72,-84,-59,-69,0
616,-76,-77,-78,-83,-74,-64,-67,-64,-58,-65,0
617,-100,-79,-80,-79,-64,-65,-57,-60,-62,-66,0
618,-77,-79,-82,-79,-64,-68,-61,-74,-60,-68,0
619,-82,-70,-80,-87,-68,-62,-63,-69,-59,-69,0
620,-100,-100,-100,-100,-62,-71,-66,-100,-60,-67,0
621,-78,-78,-83,-75,-69,-69,-63,-63,-59,-67,0
622,-76,-100,-83,-100,-60,-100,-60,-74,-62,-63,0
623,-82,-70,-84,-78,-66,-63,-65,-69,-62,-65,0
624,-72,-76,-80,-82,-64,-62,-62,-69,-59,-69,0
625,-71,-72,-82,-100,-59,-67,-64,-77,-58,-69,0
626,-71,-71,-82,-84,-64,-67,-58,-72,-58,-66,0
627,-68,-74,-81,-100,-69,-66,-64,-72,-58,-67,0
628,-67,-76,-84,-83,-62,-62,-75,-73,-62,-83,0
629,-70,-73,-76,-100,-65,-75,-63,-69,-62,-62,0
630,-67,-78,-79,-79,-64,-63,-70,-71,-68,-68,0
631,-70,-69,-100,-81,-60,-62,-60,-78,-63,-63,0
632,-64,-70,-100,-100,-62,-62,-59,-68,-62,-69,0
633,-68,-69,-79,-77,-67,-61,-59,-67,-65,-67,0
634,-68,-74,-79,-82,-66,-66,-61,-66,-64,-67,0
635,-76,-69,-78,-85,-76,-64,-62,-74,-67,-77,0
636,-67,-62,-80,-100,-61,-60,-65,-79,-63,-63,0
637,-64,-64,-81,-100,-65,-64,-66,-62,-62,-78,0
638,-66,-67,-77,-100,-57,-64,-60,-70,-68,-76,0
639,-67,-74,-78,-79,-60,-60,-65,-72,-61,-73,0
640,-69,-63,-85,-85,-66,-63,-60,-71,-58,-65,0
641,-68,-64,-76,-76,-62,-61,-64,-69,-67,-65,0
642,-70,-76,-84,-80,-66,-74,-70,-61,-65,-78,0
643,-62,-69,-100,-100,-65,-71,-59,-62,-64,-77,0
644,-64,-71,-100,-79,-58,-70,-63,-66,-67,-65,0
645,-68,-67,-100,-82,-58,-72,-68,-64,-62,-63,0
646,-72,-70,-100,-80,-54,-58,-59,-64,-60,-67,0
647,-61,-67,-86,-78,-65,-58,-67,-70,-66,-64,0
648,-62,-69,-100,-82,-58,-58,-66,-67,-65,-59,0
649,-70,-77,-85,-73,-72,-60,-73,-63,-63,-70,0
650,-72,-64,-75,-71,-59,-61,-64,-62,-63,-69,0
651,-62,-67,-74,-77,-62,-56,-65,-66,-69,-65,0
652,-62,-64,-77,-75,-74,-53,-62,-69,-73,-60,0
653,-74,-68,-81,-75,-61,-55,-64,-64,-71,-61,0
654,-58,-67,-79,-79,-62,-57,-71,-63,-71,-66,0
655,-64,-66,-73,-71,-57,-56,-66,-62,-66,-66,0
656,-73,-64,-73,-76,-67,-55,-58,-66,-69,-63,0
657,-64,-66,-77,-78,-62,-67,-66,-62,-69,-61,0
658,-68,-67,-72,-79,-70,-55,-65,-72,-64,-69,0
659,-81,-63,-100,-72,-64,-56,-61,-67,-69,-69,0
660,-66,-64,-74,-74,-59,-62,-63,-64,-66,-62,0
661,-70,-66,-78,-73,-57,-59,-63,-67,-70,-61,0
662,-66,-63,-75,-100,-58,-61,-67,-81,-74,-70,0
663,-58,-63,-75,-100,-58,-74,-65,-75,-64,-61,0
664,-60,-62,-100,-75,-60,-64,-63,-70,-64,-56,0
665,-62,-64,-78,-80,-61,-67,-73,-69,-61,-61,0
666,-100,-63,-71,-73,-56,-64,-65,-100,-60,-64,0
667,-62,-100,-100,-100,-60,-62,-64,-100,-62,-62,0
668,-69,-62,-81,-72,-69,-80,-66,-66,-61,-65,0
669,-64,-59,-77,-100,-58,-71,-63,-63,-75,-68,0
670,-61,-62,-78,-75,-55,-73,-78,-65,-57,-64,0
671,-60,-62,-82,-78,-66,-62,-65,-69,-61,-58,0
672,-77,-52,-100,-77,-54,-62,-68,-62,-66,-66,0
673,-53,-56,-89,-72,-56,-65,-75,-67,-61,-63,0
674,-59,-54,-76,-100,-63,-60,-65,-64,-64,-66,0
675,-63,-54,-78,-76,-60,-61,-80,-63,-69,-71,0
676,-59,-67,-75,-70,-62,-62,-63,-65,-61,-74,0
677,-61,-64,-72,-100,-72,-75,-65,-60,-58,-69,0
678,-56,-65,-77,-100,-61,-63,-67,-67,-60,-65,0
679,-56,-57,-100,-74,-65,-72,-61,-100,-61,-65,0
680,-63,-60,-76,-100,-64,-63,-67,-71,-63,-68,0
681,-52,-53,-78,-70,-62,-62,-68,-71,-66,-74,0
682,-55,-54,-100,-100,-65,-76,-62,-62,-73,-70,0
683,-55,-51,-77,-70,-74,-58,-62,-60,-69,-70,0
684,-57,-53,-73,-100,-80,-59,-72,-62,-63,-69,0
685,-57,-53,-100,-100,-65,-83,-69,-64,-64,-62,0
686,-58,-59,-73,-71,-61,-60,-66,-69,-73,-62,0
687,-60,-53,-100,-100,-58,-59,-71,-67,-74,-64,0
688,-66,-53,-81,-100,-62,-62,-68,-65,-69,-63,0
689,-62,-51,-73,-100,-64,-74,-66,-64,-72,-68,0
690,-61,-56,-76,-100,-63,-77,-61,-65,-68,-74,0
691,-63,-66,-81,-100,-72,-73,-63,-62,-67,-67,0
692,-61,-57,-71,-100,-64,-85,-64,-63,-66,-71,0
693,-62,-52,-76,-100,-62,-74,-62,-62,-71,-78,0
694,-60,-57,-71,-100,-62,-73,-65,-61,-69,-78,0
695,-60,-64,-71,-100,-67,-70,-64,-63,-64,-79,0
696,-56,-56,-72,-100,-64,-69,-77,-72,-73,-77,0
697,-60,-56,-70,-67,-66,-70,-64,-64,-64,-77,0
698,-68,-56,-67,-73,-63,-69,-68,-68,-75,-79,0
699,-68,-52,-72,-72,-71,-69,-76,-63,-67,-72,0
700,-64,-56,-72,-67,-65,-76,-62,-67,-68,-78,0
701,-72,-52,-75,-100,-70,-73,-79,-64,-69,-73,0
702,-70,-58,-70,-70,-67,-73,-64,-65,-72,-78,0
703,-62,-58,-71,-100,-72,-66,-73,-62,-68,-76,0
704,-63,-54,-65,-70,-65,-64,-62,-65,-66,-71,0
705,-67,-55,-67,-70,-64,-64,-68,-65,-62,-84,0
706,-66,-57,-64,-67,-62,-71,-65,-67,-63,-78,0
707,-62,-60,-72,-65,-62,-77,-61,-63,-65,-72,0
708,-61,-60,-80,-100,-64,-70,-65,-62,-70,-72,0
709,-59,-56,-64,-66,-65,-68,-69,-64,-76,-69,0
710,-60,-54,-64,-67,-65,-65,-71,-64,-79,-71,0
711,-59,-56,-67,-100,-73,-66,-64,-69,-77,-72,0
712,-60,-61,-72,-69,-65,-68,-66,-67,-71,-72,0
713,-56,-66,-61,-62,-65,-69,-76,-70,-69,-74,0
714,-55,-69,-63,-75,-65,-74,-69,-73,-70,-77,0
715,-55,-64,-62,-100,-67,-75,-64,-65,-70,-80,0
716,-58,-67,-62,-64,-71,-68,-63,-63,-72,-86,0
717,-60,-66,-63,-69,-68,-65,-66,-62,-74,-80,0
718,-63,-66,-61,-67,-66,-66,-81,-62,-71,-75,0
719,-67,-60,-59,-63,-66,-63,-69,-63,-66,-71,0
720,-69,-62,-64,-63,-66,-62,-68,-65,-67,-70,0
721,-66,-62,-67,-61,-64,-62,-69,-65,-68,-70,0
722,-65,-61,-64,-56,-65,-61,-66,-66,-70,-70,0
723,-64,-63,-66,-58,-64,-61,-64,-65,-75,-68,0
724,-63,-64,-64,-60,-64,-62,-64,-64,-73,-67,0
725,-63,-65,-64,-58,-64,-62,-65,-64,-70,-67,0
726,-64,-64,-65,-57,-64,-63,-65,-64,-70,-66,0
727,-64,-64,-64,-56,-64,-63,-64,-64,-71,-66,0
728,-64,-64,-65,-56,-64,-63,-65,-64,-70,-66,0
729,-64,-64,-65,-57,-64,-63,-65,-64,-71,-67,0
730,-64,-63,-64,-100,-64,-63,-66,-64,-70,-66,0
731,-64,-64,-65,-57,-64,-63,-65,-64,-71,-67,0
732,-64,-63,-64,-57,-64,-63,-65,-64,-71,-66,0
733,-64,-63,-65,-57,-64,-63,-64,-64,-70,-66,0
734,-64,-63,-64,-56,-64,-63,-65,-64,-70,-67,0
735,-64,-63,-65,-57,-64,-63,-65,-64,-71,-67,0
736,-64,-63,-65,-57,-64,-63,-65,-64,-70,-67,0
737,-64,-63,-65,-57,-64,-63,-65,-63,-70,-67,0
738,-64,-63,-65,-57,-64,-63,-65,-64,-70,-67,0
739,-64,-63,-65,-57,-64,-63,-65,-64,-70,-66,0
740,-64,-63,-65,-57,-64,-63,-65,-64,-70,-66,0
741,-64,-63,-65,-57,-64,-63,-65,-64,-70,-67,0
742,-64,-63,-64,-57,-64,-62,-65,-64,-71,-66,0
743,-64,-64,-64,-58,-64,-62,-65,-64,-72,-66,0
744,-63,-65,-64,-60,-64,-62,-64,-64,-73,-67,0
745,-64,-64,-67,-57,-66,-61,-64,-65,-72,-68,0
746,-64,-61,-64,-57,-65,-62,-67,-66,-69,-70,0
747,-66,-62,-68,-63,-66,-62,-67,-64,-68,-70,0
748,-67,-60,-59,-62,-66,-63,-69,-63,-66,-72,0
749,-63,-65,-61,-85,-69,-67,-78,-62,-73,-85,0
750,-60,-70,-62,-65,-69,-68,-64,-62,-76,-86,0
751,-55,-64,-62,-64,-65,-77,-67,-67,-71,-78,0
752,-56,-65,-62,-63,-66,-68,-73,-70,-70,-73,0
753,-60,-57,-65,-72,-72,-67,-65,-67,-70,-73,0
754,-59,-55,-65,-70,-67,-68,-66,-64,-73,-71,0
755,-63,-60,-70,-72,-64,-72,-64,-63,-72,-73,0
756,-80,-56,-62,-64,-64,-71,-62,-67,-65,-79,0
757,-63,-54,-69,-74,-68,-66,-62,-67,-69,-72,0
758,-74,-53,-73,-67,-70,-79,-62,-67,-73,-76,0
759,-68,-52,-71,-68,-68,-74,-63,-68,-74,-72,0
760,-63,-62,-75,-100,-65,-67,-75,-81,-68,-78,0
761,-62,-67,-71,-82,-74,-69,-64,-62,-64,-78,0
762,-62,-54,-78,-73,-66,-73,-63,-66,-71,-74,0
763,-62,-66,-72,-68,-64,-72,-64,-64,-67,-71,0
764,-64,-56,-77,-68,-63,-63,-67,-67,-67,-64,0
765,-58,-54,-73,-74,-64,-64,-62,-70,-66,-64,0
766,-56,-51,-75,-69,-65,-58,-63,-62,-70,-67,0
767,-56,-60,-84,-100,-67,-61,-68,-67,-61,-69,0
768,-56,-65,-77,-75,-61,-64,-65,-66,-62,-66,0
769,-62,-63,-73,-75,-62,-63,-66,-64,-62,-68,0
770,-52,-61,-75,-69,-59,-64,-69,-71,-61,-62,0
771,-58,-67,-88,-100,-70,-66,-64,-72,-61,-59,0
772,-64,-57,-76,-83,-57,-75,-61,-64,-65,-69,0
773,-61,-57,-73,-78,-63,-60,-63,-83,-62,-62,0
774,-66,-65,-76,-83,-71,-65,-74,-74,-60,-65,0
775,-65,-68,-78,-80,-64,-67,-70,-76,-64,-63,0
776,-60,-65,-74,-77,-62,-61,-60,-67,-71,-62,0
777,-64,-65,-77,-69,-63,-52,-72,-65,-69,-65,0
778,-68,-69,-80,-78,-61,-60,-71,-62,-62,-60,0
779,-69,-68,-76,-78,-63,-54,-65,-63,-61,-62,0
780,-62,-70,-77,-78,-59,-56,-62,-64,-70,-64,0
781,-58,-68,-100,-78,-63,-67,-68,-61,-63,-67,0
782,-71,-74,-74,-80,-64,-60,-84,-61,-67,-63,0
783,-64,-68,-78,-89,-60,-64,-60,-66,-67,-74,0
784,-69,-72,-78,-88,-68,-61,-61,-69,-64,-73,0
785,-70,-70,-79,-100,-58,-68,-58,-65,-60,-67,0
786,-72,-69,-83,-75,-60,-69,-61,-78,-59,-78,0
787,-76,-76,-82,-100,-65,-70,-58,-80,-59,-65,0
788,-73,-76,-84,-76,-67,-67,-63,-80,-61,-70,0
789,-86,-74,-84,-89,-64,-65,-64,-71,-61,-62,0
790,-84,-75,-80,-85,-72,-65,-62,-74,-58,-69,0
791,-84,-72,-100,-78,-63,-68,-59,-70,-61,-65,0
792,-81,-80,-100,-88,-74,-71,-72,-62,-62,-67,0
793,-100,-78,-100,-83,-69,-72,-60,-68,-64,-64,0
794,-74,-75,-100,-77,-68,-72,-67,-61,-61,-76,0
795,-74,-69,-100,-75,-70,-69,-64,-83,-64,-70,1
796,-79,-70,-100,-78,-68,-80,-65,-62,-61,-77,1
797,-71,-73,-78,-78,-63,-66,-73,-64,-60,-75,1
798,-72,-81,-81,-100,-66,-72,-67,-65,-78,-72,1
799,-77,-73,-81,-100,-68,-70,-65,-62,-64,-75,1
800,-83,-79,-100,-79,-67,-70,-70,-71,-71,-71,1
801,-72,-87,-100,-82,-73,-76,-66,-74,-64,-83,1
802,-86,-72,-100,-87,-70,-78,-58,-63,-69,-83,1
803,-84,-76,-100,-100,-64,-78,-59,-65,-69,-68,1
804,-76,-75,-80,-84,-64,-76,-58,-65,-67,-73,1
805,-82,-83,-85,-80,-71,-77,-59,-68,-81,-68,1
806,-83,-75,-100,-84,-74,-70,-54,-67,-71,-65,1
807,-78,-76,-100,-80,-69,-77,-57,-70,-69,-71,1
808,-75,-69,-85,-86,-71,-70,-56,-65,-71,-70,1
809,-75,-74,-83,-81,-81,-73,-53,-62,-76,-78,1
810,-84,-76,-85,-82,-75,-73,-57,-65,-82,-69,1
811,-77,-73,-100,-76,-70,-78,-54,-65,-65,-72,1
812,-85,-70,-81,-100,-76,-83,-51,-69,-73,-80,1
813,-100,-69,-81,-100,-63,-73,-55,-60,-69,-72,1
814,-77,-76,-100,-81,-69,-84,-62,-73,-75,-73,1
815,-75,-80,-100,-79,-70,-78,-61,-77,-65,-69,1
816,-88,-81,-88,-84,-73,-72,-53,-62,-66,-77,2
817,-82,-77,-86,-83,-80,-73,-58,-63,-69,-73,2
818,-74,-72,-100,-75,-73,-100,-55,-70,-70,-80,2
